ref,url,nome,imagem,categoria,valor_riscado,valor_boleto,desconto,n_parcelas,valor_parcela
116920,https://www.graodegente.com.br/abajur-1/pisca-pisca-cascata-lilas-3-4m-com-200-lampadas,"Pisca Pisca Cascata Lilás 3,4m com 200 Lâmpadas",https://dmhxz00kguanp.cloudfront.net/fotos/116920/media_cortina-de-led-lilas-3-4m-com-200-lampadas-272368.jpg,Abajur e Luminária ,49.64,41.99,0.15,10,508.0
116918,https://www.graodegente.com.br/abajur-1/pisca-pisca-cascata-rosa-3-4m-com-200-lampadas-led,"Pisca Pisca Cascata Rosa 3,4m com 200 Lâmpadas LED",https://dmhxz00kguanp.cloudfront.net/fotos/116918/media_cortina-de-led-rosa-3-4m-com-200-lampadas-led-272364.jpg,Abajur e Luminária ,49.64,41.99,0.15,10,508.0
156508,https://www.graodegente.com.br/abajur-1/abajur-safari-aquarela-branco-colorido,Abajur Safári Aquarela ,https://dmhxz00kguanp.cloudfront.net/fotos/156508/media_abajur-01-safari-aquarela-351517.jpg,Abajur e Luminária ,49.64,74.99,0.19,12,770.0
76682,https://www.graodegente.com.br/abajur-1/abajur-simples-rosa,Abajur Simples Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/76682/media_abajur-pequena-bailarina-290738.jpg,Abajur e Luminária ,49.64,88.99,0.08,12,913.0
141849,https://www.graodegente.com.br/abajur-1/abajur-simples-tricot-colmeia-verde-malva,Abajur Simples Tricot Colmeia Verde Malva,https://dmhxz00kguanp.cloudfront.net/fotos/141849/media_abajur-tricot-colmeia-verde-malva-301435.jpg,Abajur e Luminária ,49.64,86.99,0.15,12,893.0
79263,https://www.graodegente.com.br/abajur-1/abajur-simples-princesa-classica-rosa,Abajur Simples Princesa Clássica Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/79263/media_abajur-ursinha-classica-rosa-176159.jpg,Abajur e Luminária ,49.64,88.99,0.08,12,913.0
99932,https://www.graodegente.com.br/abajur-1/abajur-madeira-pelucia-flower-com-laco-rosa,Abajur Madeira Pelúcia Flower com Laço Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/99932/media_abajur-torneado-pelucia-flower-com-laco-rosa-232169.jpg,Abajur e Luminária ,49.64,215.99,0.17,12,2217.0
83063,https://www.graodegente.com.br/abajur-1/abajur-simples-babado-e-laco-rosa,Abajur Simples Babado e Laço Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/83063/media_abajur-ursinha-bebe-186514.jpg,Abajur e Luminária ,49.64,86.99,0.15,12,893.0
99738,https://www.graodegente.com.br/abajur-1/abajur-mdf-chuva-de-amor-rosa,Abajur MDF Chuva de Amor Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/99738/media_abajur-mdf-chuva-de-amor-240978.jpg,Abajur e Luminária ,49.64,115.99,0.05,12,1190.0
150958,https://www.graodegente.com.br/abajur-1/abajur-coracoes-rosa-cinza,Abajur Corações Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/150958/media_abajur-coracoes-amor-da-mamae-354060.jpg,Abajur e Luminária ,49.64,74.99,0.19,12,770.0
77332,https://www.graodegente.com.br/abajur-1/abajur-simples-listras-verde-e-bege,Abajur Simples Listras Verde,https://dmhxz00kguanp.cloudfront.net/fotos/77332/media_abajur-listras-verde-e-bege-320715.jpg,Abajur e Luminária ,49.64,74.99,0.19,12,770.0
115458,https://www.graodegente.com.br/abajur-1/luminaria-de-parede-planeta-branco,Luminária de Parede Planeta,https://dmhxz00kguanp.cloudfront.net/fotos/115458/media_luminaria-de-parede-planeta-247787.jpg,Abajur e Luminária ,49.64,144.99,0.28,12,1488.0
100043,https://www.graodegente.com.br/abajur-1/luminaria-de-parede-nuvem-coracao-branco,Luminária de Parede Nuvem Coração 30cm,https://dmhxz00kguanp.cloudfront.net/fotos/100043/media_luminaria-de-parede-nuvem-coracao-30cm-228602.jpg,Abajur e Luminária ,49.64,144.99,0.28,12,1488.0
97039,https://www.graodegente.com.br/abajur-1/abajur-mdf-girafa-amiguinhos-safari-amarelo-laranja,Abajur MDF Girafa Amiguinhos Safári,https://dmhxz00kguanp.cloudfront.net/fotos/97039/media_abajur-mdf-girafa-amiguinhos-safari-224386.jpg,Abajur e Luminária ,49.64,115.99,0.05,12,1190.0
83154,https://www.graodegente.com.br/abajur-1/abajur-mdf-nuvem-rosa,Abajur MDF Nuvem Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/83154/media_abajur-nuvem-rosa-291869.jpg,Abajur e Luminária ,49.64,115.99,0.05,12,1190.0
137526,https://www.graodegente.com.br/abajur-1/abajur-simples-macaquinho-safari-baby,Abajur Simples Macaquinho Safári Baby,https://dmhxz00kguanp.cloudfront.net/fotos/137526/media_abajur-safari-baby-294524.jpg,Abajur e Luminária ,49.64,71.99,0.16,12,739.0
120979,https://www.graodegente.com.br/abajur-1/abajur-mdf-leao-amiguinhos-safari-laranja,Abajur MDF Leão Amiguinhos Safári,https://dmhxz00kguanp.cloudfront.net/fotos/120979/media_abajur-mdf-leao-amiguinhos-safari-272826.jpg,Abajur e Luminária ,49.64,115.99,0.05,12,1190.0
120804,https://www.graodegente.com.br/abajur-1/luminaria-de-parede-nuvem-gotinha-branco,Luminária de Parede Nuvem Gotinha 30cm,https://dmhxz00kguanp.cloudfront.net/fotos/120804/media_luminaria-de-parede-nuvem-gotinha-30cm-274186.jpg,Abajur e Luminária ,49.64,144.99,0.3,12,1488.0
77970,https://www.graodegente.com.br/abajur-1/abajur-simples-principe-classico-xadrez-azul-marinho,Abajur Simples Príncipe Clássico Xadrez Azul Marinho,https://dmhxz00kguanp.cloudfront.net/fotos/77970/media_abajur-ursinho-classico-marinho-171829.jpg,Abajur e Luminária ,49.64,88.99,0.08,12,913.0
152087,https://www.graodegente.com.br/abajur-1/abajur-amiguinhos-carrinhos-coloridos,Abajur Amiguinhos Carrinhos Coloridos,https://dmhxz00kguanp.cloudfront.net/fotos/152087/media_abajur-amiguinhos-carrinhos-coloridos-baby-352796.jpg,Abajur e Luminária ,49.64,74.99,0.19,12,770.0
144933,https://www.graodegente.com.br/abajur-1/abajur-simples-listrado-cinza-e-branco,Abajur Simples Listrado Cinza e Branco,https://dmhxz00kguanp.cloudfront.net/fotos/144933/media_abajur-listrado-cinza-e-branco-311414.jpg,Abajur e Luminária ,49.64,74.99,0.19,12,770.0
172692,https://www.graodegente.com.br/alimentacao-1/cadeira-alimentacao-bon-appetit-monstrinhos-burigotto-preto,Cadeira Alimentação Bon Appetit Monstrinhos - Burigotto,https://dmhxz00kguanp.cloudfront.net/fotos/172692/media_cadeira-alimentacao-bon-appetit-monstrinhos-burigotto-374390.jpg,Cadeira Alimentação,379.0,309.92,0.18,12,3181.0
173950,https://www.graodegente.com.br/alimentacao-1/cadeira-de-alimentacao-pocket-meal-stone-bras-chicco-cinza,Cadeira de Alimentação Pocket Meal Stone Bras - Chicco,https://dmhxz00kguanp.cloudfront.net/fotos/173950/media_cadeira-de-alimentacao-pocket-meal-stone-bras-chicco-379856.jpg,Cadeira Alimentação,379.0,501.45,0.2,12,5146.0
173285,https://www.graodegente.com.br/alimentacao-1/assento-elevatorio-chairy-bunny-chicco-cinza,Assento Elevatório Chairy Bunny - Chicco,https://dmhxz00kguanp.cloudfront.net/fotos/173285/media_assento-elevatorio-chairy-bunny-chicco-375912.jpg,Cadeira Alimentação,379.0,402.87,0.08,12,4135.0
101042,https://www.graodegente.com.br/cabide-roupinha-bebe/kit-cabides-rosa-1,Kit Cabides Rosa/Branco,https://dmhxz00kguanp.cloudfront.net/fotos/101042/media_kit-cabides-bordado-losango-230898.jpg,Cabide e Cabideiro,88.4,64.99,0.26,12,667.0
100277,https://www.graodegente.com.br/cabide-roupinha-bebe/cabideiro-de-parede-coracao-e-nuvem-quarto-de-bebe-rosa,Cabideiros de Parede Coração e Nuvem,https://dmhxz00kguanp.cloudfront.net/fotos/100277/media_cabideiros-de-parede-coracao-e-nuvem-229125.jpg,Cabide e Cabideiro,88.4,60.99,0.32,12,626.0
95053,https://www.graodegente.com.br/cabide-roupinha-bebe/cabideiro-de-parede-arco-iris-quarto-de-bebe-rosa,Cabideiro de Parede Arco-Íris,https://dmhxz00kguanp.cloudfront.net/fotos/95053/media_cabideiro-de-parede-arco-iris-215538.jpg,Cabide e Cabideiro,88.4,34.99,0.12,8,516.0
103149,https://www.graodegente.com.br/cabide-roupinha-bebe/kit-cabides-ursinho-bebe-azul-marinho,Kit Cabides Ursinho Bebê Azul Marinho,https://dmhxz00kguanp.cloudfront.net/fotos/103149/media_kit-cabides-ursinho-bebe-azul-marinho-234427.jpg,Cabide e Cabideiro,88.4,64.99,0.26,12,667.0
103728,https://www.graodegente.com.br/cabide-roupinha-bebe/kit-cabides-rosa-classico,Kit Cabides Rosa Clássico,https://dmhxz00kguanp.cloudfront.net/fotos/103728/media_kit-cabides-rosa-classico-235642.jpg,Cabide e Cabideiro,88.4,64.99,0.26,12,667.0
114566,https://www.graodegente.com.br/cabide-roupinha-bebe/cabideiro-de-parede-bola-e-luvas-azul-marinho,Cabideiros de Parede Bola e Luvas,https://dmhxz00kguanp.cloudfront.net/fotos/114566/media_cabideiros-de-parede-bola-e-luva-240465.jpg,Cabide e Cabideiro,88.4,60.99,0.42,12,626.0
99518,https://www.graodegente.com.br/cabide-roupinha-bebe/kit-cabides-poa-rosa-2,Kit Cabides Rosa Poá,https://dmhxz00kguanp.cloudfront.net/fotos/99518/media_kit-cabides-rosa-poa-233589.jpg,Cabide e Cabideiro,88.4,69.99,0.22,12,718.0
97946,https://www.graodegente.com.br/cabide-roupinha-bebe/kit-cabides-poa-verde,Kit Cabides Verde Poá,https://dmhxz00kguanp.cloudfront.net/fotos/97946/media_kit-cabides-verde-poa-224980.jpg,Cabide e Cabideiro,88.4,69.99,0.22,12,718.0
88431,https://www.graodegente.com.br/cabide-roupinha-bebe/kit-cabides-carrinhos-azul,Kit Cabides Carrinhos Amarelo,https://dmhxz00kguanp.cloudfront.net/fotos/88431/media_kit-cabides-carrinhos-amarelo-197600.jpg,Cabide e Cabideiro,88.4,64.99,0.26,12,667.0
95241,https://www.graodegente.com.br/cabide-roupinha-bebe/cabideiro-de-parede-arco-iris-quarto-de-bebe-azul,Cabideiro de Parede Arco-Íris Azul,https://dmhxz00kguanp.cloudfront.net/fotos/95241/media_cabideiro-de-parede-arco-iris-azul-215642.jpg,Cabide e Cabideiro,88.4,34.99,0.12,8,516.0
169892,https://www.graodegente.com.br/cabide-roupinha-bebe/painel-arvore-com-cabideiros-hora-de-brincar-divicar-madeira,Painel Árvore com Cabideiros Hora de Brincar - Divicar,https://dmhxz00kguanp.cloudfront.net/fotos/169892/media_painel-arvore-com-cabideiros-hora-de-brincar-divicar-381949.jpg,Cabide e Cabideiro,88.4,378.16,0.13,12,3881.0
120501,https://www.graodegente.com.br/cabanas-e-tendas/cabana-quarto-de-bebe-com-bandeirinhas-rosa-2,Cabana Quarto de Bebê com Bandeirinhas Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/120501/media_cabana-quarto-de-bebe-com-bandeirinhas-rosa-273369.jpg,Cabana e Tenda,344.46,283.99,0.17,12,2915.0
167862,https://www.graodegente.com.br/cabanas-e-tendas/cabana-quarto-de-bebe-bege-29,Cabana Quarto de Bebê ,https://dmhxz00kguanp.cloudfront.net/fotos/167862/media_cabana-quarto-de-bebe-360573.jpg,Cabana e Tenda,344.46,215.99,0.14,12,2217.0
117236,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-poa-bege,Tenda Dossel Poá Bege 2m,https://dmhxz00kguanp.cloudfront.net/fotos/117236/media_tenda-dossel-poa-bege-2m-262493.jpg,Cabana e Tenda,344.46,224.99,0.27,12,2309.0
101466,https://www.graodegente.com.br/cabanas-e-tendas/cortina-para-cama-casinha-montessoriana-amiguinhas-safari-rosa,Cortina para Cama Casinha Montessoriana Amiguinhas Safári Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/101466/media_cabana-para-cama-casinha-montessoriana-amiguinhas-safari-rosa-234123.jpg,Cabana e Tenda,344.46,325.99,0.33,12,3346.0
100305,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-tule-e-renda-coracoes-rosa-1,Tenda Dossel Tule e Renda Corações Rosa 2m,https://dmhxz00kguanp.cloudfront.net/fotos/100305/media_tenda-dossel-tule-e-renda-coracoes-rosa-2m-229804.jpg,Cabana e Tenda,344.46,298.99,0.2,12,3069.0
99300,https://www.graodegente.com.br/cabanas-e-tendas/cabana-quarto-de-bebe-amiguinhas-safari-rosa,Cabana Quarto de Bebê Amiguinhas Safári Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/99300/media_cabana-quarto-de-bebe-amiguinhas-safari-rosa-233597.jpg,Cabana e Tenda,344.46,285.99,0.45,12,2935.0
91612,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-floral-monet-rosa-1,Tenda Dossel Floral Monet 2m,https://dmhxz00kguanp.cloudfront.net/fotos/91612/media_tenda-dossel-floral-monet-2m-206272.jpg,Cabana e Tenda,344.46,265.99,0.17,12,2730.0
142594,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-amarelo-mostarda,Tenda Dossel Amarelo Mostarda,https://dmhxz00kguanp.cloudfront.net/fotos/142594/media_tenda-dossel-amarelo-mostarda-304522.jpg,Cabana e Tenda,344.46,303.99,0.26,12,3120.0
153386,https://www.graodegente.com.br/cabanas-e-tendas/cortina-para-cama-casinha-montessoriana-rosa,Cortina para Cama Casinha Montessoriana Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/153386/media_cabana-para-cama-casinha-montessoriana-rosa-borboleta-365514.jpg,Cabana e Tenda,344.46,269.99,0.14,12,2771.0
88162,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-branco-3,Tenda Dossel Ursinho Bebê,https://dmhxz00kguanp.cloudfront.net/fotos/88162/media_tenda-dossel-ursinho-bebe-196191.jpg,Cabana e Tenda,344.46,282.99,0.17,12,2904.0
120500,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-babados-e-pompons-rosa-1,Tenda Dossel Babados e Pompons Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/120500/media_tenda-dossel-babados-e-pompons-rosa-273583.jpg,Cabana e Tenda,344.46,305.99,0.21,12,3140.0
117235,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-poa-rosa-1,Tenda Dossel Rosa/Cinza Poá 2m,https://dmhxz00kguanp.cloudfront.net/fotos/117235/media_tenda-dossel-rosa-cinza-poa-2m-265447.jpg,Cabana e Tenda,344.46,224.99,0.27,12,2309.0
117227,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-estrelinhas-branco,Tenda Dossel Estrelinhas Cinza/Branca 2m,https://dmhxz00kguanp.cloudfront.net/fotos/117227/media_tenda-dossel-estrelinhas-cinza-branca-2m-262471.jpg,Cabana e Tenda,344.46,224.99,0.27,12,2309.0
93776,https://www.graodegente.com.br/cabanas-e-tendas/cabana-quarto-de-bebe-raposinha-cinza-1,Cabana Quarto de Bebê Raposinha Cinza,https://dmhxz00kguanp.cloudfront.net/fotos/93776/media_cabana-quarto-de-bebe-raposinha-cinza-211227.jpg,Cabana e Tenda,344.46,298.99,0.28,12,3069.0
85390,https://www.graodegente.com.br/cabanas-e-tendas/cabana-quarto-de-bebe-laranja-1,Cabana Quarto de Bebê Raposinha Laranja,https://dmhxz00kguanp.cloudfront.net/fotos/85390/media_cabana-quarto-de-bebe-raposinha-laranja-189925.jpg,Cabana e Tenda,344.46,298.99,0.28,12,3069.0
92572,https://www.graodegente.com.br/cabanas-e-tendas/kit-cabana-festa-do-pijama-amiguinhos-azul,Kit Cabana Festa do Pijama Amiguinhos,https://dmhxz00kguanp.cloudfront.net/fotos/92572/media_kit-cabana-festa-do-pijama-amiguinhos-209183.jpg,Cabana e Tenda,344.46,478.99,0.34,12,4916.0
92568,https://www.graodegente.com.br/cabanas-e-tendas/kit-cabana-festa-do-pijama-raposinha-laranja-1,Kit Cabana Festa do Pijama Raposinha Laranja,https://dmhxz00kguanp.cloudfront.net/fotos/92568/media_kit-cabana-festa-do-pijama-raposinha-laranja-209159.jpg,Cabana e Tenda,344.46,569.99,0.17,12,5850.0
103695,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-estrelinhas-cinza-1,Tenda Dossel Estrelinhas Cinza/Branco 2m,https://dmhxz00kguanp.cloudfront.net/fotos/103695/media_tenda-dossel-estrelinhas-cinza-branco-2m-234573.jpg,Cabana e Tenda,344.46,374.99,0.17,12,3849.0
102754,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-tule-e-renda-coracoes-amarelo,Tenda Dossel Tule e Renda Corações Amarelo 2m,https://dmhxz00kguanp.cloudfront.net/fotos/102754/media_tenda-dossel-tule-e-renda-coracoes-amarelo-2m-232623.jpg,Cabana e Tenda,344.46,298.99,0.25,12,3069.0
90802,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-2,Tenda Dossel Branco Clássico 2m,https://dmhxz00kguanp.cloudfront.net/fotos/90802/media_tenda-dossel-branco-classico-2m-203078.jpg,Cabana e Tenda,344.46,224.99,0.17,12,2309.0
103179,https://www.graodegente.com.br/cabanas-e-tendas/tenda-dossel-quarto-de-bebe-ursinho-bebe-azul-marinho-branco,Tenda Dossel Ursinho Bebê Azul Marinho,https://dmhxz00kguanp.cloudfront.net/fotos/103179/media_tenda-dossel-ursinho-bebe-azul-marinho-234461.jpg,Cabana e Tenda,344.46,282.99,0.18,12,2904.0
101986,https://www.graodegente.com.br/bonecas-e-bonecos-1/bailarina-mimo-trapezista-rose-48cm-rose-salmao,Bailarina Mimo Trapezista Rosé 48cm,https://dmhxz00kguanp.cloudfront.net/fotos/101986/media_boneca-de-pano-bailarina-trapezista-236992.jpg,Bonecas e Bonecos,133.78,122.99,0.08,12,1262.0
89463,https://www.graodegente.com.br/bonecas-e-bonecos-1/boneca-nana-patchwork-rosa-45cm,Boneca Naná Patchwork Rosa 45cm,https://dmhxz00kguanp.cloudfront.net/fotos/89463/media_boneca-de-pano-patchwork-rosa-201332.jpg,Bonecas e Bonecos,133.78,114.99,0.11,12,1180.0
90187,https://www.graodegente.com.br/bonecas-e-bonecos-1/boneco-nando-astronauta-nana-patchwork-azul-45cm,Boneco Nando Astronauta Naná Patchwork Azul 45cm,https://dmhxz00kguanp.cloudfront.net/fotos/90187/media_boneco-de-pano-astronauta-patchwork-azul-205694.jpg,Bonecas e Bonecos,133.78,146.99,0.1,12,1509.0
120489,https://www.graodegente.com.br/bonecas-e-bonecos-1/princesa-mimo-48cm-rosa,Princesa Mimo 48cm,https://dmhxz00kguanp.cloudfront.net/fotos/120489/media_boneca-de-pano-princesa-273367.jpg,Bonecas e Bonecos,133.78,156.99,0.08,12,1611.0
93650,https://www.graodegente.com.br/bonecas-e-bonecos-1/raposa-mimo-cinza-48cm,Raposa Mimo Cinza 48cm,https://dmhxz00kguanp.cloudfront.net/fotos/93650/media_boneca-de-pano-raposa-cinza-210897.jpg,Bonecas e Bonecos,133.78,133.99,0.08,12,1375.0
91871,https://www.graodegente.com.br/bonecas-e-bonecos-1/bonecos-guto-e-nando-astronautas-nana-patchwork-azul,Bonecos Guto e Nando Astronautas Naná Patchwork Azul,https://dmhxz00kguanp.cloudfront.net/fotos/91871/media_bonecos-de-pano-astronautas-patchwork-azul-205442.jpg,Bonecas e Bonecos,133.78,251.99,0.08,12,2586.0
91606,https://www.graodegente.com.br/bonecas-e-bonecos-1/bonecas-nana-e-vivi-floral-monet-rosa,Bonecas Naná e Vivi Floral Monet,https://dmhxz00kguanp.cloudfront.net/fotos/91606/media_bonecas-de-pano-liz-floral-monet-206766.jpg,Bonecas e Bonecos,133.78,197.99,0.09,12,2032.0
91604,https://www.graodegente.com.br/bonecas-e-bonecos-1/boneca-nana-floral-monet-45cm-rosa,Boneca Naná Floral Monet 45cm,https://dmhxz00kguanp.cloudfront.net/fotos/91604/media_boneca-branca-de-pano-liz-floral-monet-206762.jpg,Bonecas e Bonecos,133.78,107.99,0.08,12,1108.0
90188,https://www.graodegente.com.br/bonecas-e-bonecos-1/boneco-guto-astronauta-nana-patchwork-azul-45cm,Boneco Guto Astronauta Naná Patchwork Azul 45cm,https://dmhxz00kguanp.cloudfront.net/fotos/90188/media_boneco-de-pano-astronauta-negro-patchwork-azul-205690.jpg,Bonecas e Bonecos,133.78,146.99,0.1,12,1509.0
125019,https://www.graodegente.com.br/bonecas-e-bonecos-1/boneca-sereia-naninha-mimo-rosa-48cm,Boneca Sereia Naninha Mimo Rosa 48cm,https://dmhxz00kguanp.cloudfront.net/fotos/125019/media_boneca-de-pano-sereia-rosa-olhos-fechados-281933.jpg,Bonecas e Bonecos,133.78,155.99,0.08,12,1601.0
85398,https://www.graodegente.com.br/bonecas-e-bonecos-1/boneco-raposo-mimo-laranja-48cm-azul,Boneco Raposo Mimo Laranja 48cm,https://dmhxz00kguanp.cloudfront.net/fotos/85398/media_boneco-de-pano-raposo-laranja-189132.jpg,Bonecas e Bonecos,133.78,105.99,0.08,12,1088.0
82911,https://www.graodegente.com.br/bonecas-e-bonecos-1/coelhinho-mimo-azul-marinho-48cm,Coelhinho Mimo Azul Marinho 48cm,https://dmhxz00kguanp.cloudfront.net/fotos/82911/media_boneco-de-pano-coelhinho-azul-marinho-185704.jpg,Bonecas e Bonecos,133.78,105.99,0.08,12,1088.0
81429,https://www.graodegente.com.br/bonecas-e-bonecos-1/amiguinhas-mimo-rosa,Amiguinhas Mimo Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/81429/media_bonecas-de-pano-amiguinhas-181149.jpg,Bonecas e Bonecos,133.78,390.99,0.08,12,4013.0
94477,https://www.graodegente.com.br/bonecas-e-bonecos-1/bonecas-nana-e-vivi-floral-moderna-lilas,Bonecas Naná e Vivi Floral Moderna,https://dmhxz00kguanp.cloudfront.net/fotos/94477/media_bonecas-de-pano-dora-floral-moderna-212603.jpg,Bonecas e Bonecos,133.78,214.99,0.08,12,2207.0
93284,https://www.graodegente.com.br/bonecas-e-bonecos-1/boneca-vivi-floral-moderna-45cm-lilas,Boneca Vivi Floral Moderna 45cm,https://dmhxz00kguanp.cloudfront.net/fotos/93284/media_boneca-negra-de-pano-dora-floral-moderna-212362.jpg,Bonecas e Bonecos,133.78,107.99,0.08,12,1108.0
93283,https://www.graodegente.com.br/bonecas-e-bonecos-1/boneca-nana-floral-moderna-45cm-lilas,Boneca Naná Floral Moderna 45cm,https://dmhxz00kguanp.cloudfront.net/fotos/93283/media_boneca-branca-de-pano-dora-floral-moderna-212360.jpg,Bonecas e Bonecos,133.78,107.99,0.08,12,1108.0
91605,https://www.graodegente.com.br/bonecas-e-bonecos-1/boneca-vivi-floral-monet-45cm-rosa,Boneca Vivi Floral Monet 45cm,https://dmhxz00kguanp.cloudfront.net/fotos/91605/media_boneca-negra-de-pano-liz-floral-monet-206764.jpg,Bonecas e Bonecos,133.78,109.99,0.11,12,1129.0
90419,https://www.graodegente.com.br/bonecas-e-bonecos-1/bonecas-nana-e-vivi-patchwork-rosa,Bonecas Naná e Vivi Patchwork Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/90419/media_bonecas-de-pano-patchwork-rosa-201341.jpg,Bonecas e Bonecos,133.78,201.99,0.08,12,2073.0
89464,https://www.graodegente.com.br/bonecas-e-bonecos-1/boneca-vivi-patchwork-rosa-45cm,Boneca Vivi Patchwork Rosa 45cm,https://dmhxz00kguanp.cloudfront.net/fotos/89464/media_boneca-negra-de-pano-patchwork-rosa-201330.jpg,Bonecas e Bonecos,133.78,112.99,0.08,12,1160.0
125018,https://www.graodegente.com.br/bonecas-e-bonecos-1/sereia-mimo-naninha-azul-48cm,Sereia Mimo Naninha Azul 48cm,https://dmhxz00kguanp.cloudfront.net/fotos/125018/media_boneca-de-pano-sereia-azul-olhos-fechados-281929.jpg,Bonecas e Bonecos,133.78,164.99,0.18,12,1693.0
152246,https://www.graodegente.com.br/bonecas-e-bonecos-1/docinho-liz-mimo-48cm-rosa,Docinho Liz Mimo 48cm,https://dmhxz00kguanp.cloudfront.net/fotos/152246/media_boneca-de-pano-mimo-liz-330560.jpg,Bonecas e Bonecos,133.78,156.99,0.08,12,1611.0
146196,https://www.graodegente.com.br/bolsa-maternidade/kit-bolsas-maternidade-grao-de-gente-mala-bolsa-e-mochila-maternidade-amiguinhos-safari-ludico-branco-03-pecas,Kit Bolsas Maternidade Amiguinhos Safári Lúdico Branco 03 Peças,https://dmhxz00kguanp.cloudfront.net/fotos/146196/media_conjunto-de-mala-bolsa-e-mochila-maternidade-amiguinhos-safari-ludico-branco-03-pecas-313107.jpg,Bolsa e Mala Maternidade,520.41,427.99,0.17,12,4393.0
146194,https://www.graodegente.com.br/bolsa-maternidade/conjunto-de-mala-bolsa-e-mochila-maternidade-amiguinhos-safari-ludico-azul-marinho-03-pecas,Kit Bolsas Maternidade Safári Lúdico Azul Marinho 03 Peças,https://dmhxz00kguanp.cloudfront.net/fotos/146194/media_conjunto-de-mala-bolsa-e-mochila-maternidade-amiguinhos-safari-ludico-azul-marinho-03-pecas-313101.jpg,Bolsa e Mala Maternidade,520.41,427.99,0.17,12,4393.0
146177,https://www.graodegente.com.br/bolsa-maternidade/mochila-maternidade-amiguinha-girafa-azul-marinho,Mochila Maternidade Amiguinha Girafa Azul Marinho,https://dmhxz00kguanp.cloudfront.net/fotos/146177/media_mochila-maternidade-amiguinha-girafa-azul-marinho-313098.jpg,Bolsa e Mala Maternidade,520.41,146.99,0.17,12,1509.0
147076,https://www.graodegente.com.br/bolsa-maternidade/conjunto-de-mala-mochila-e-bolsa-maternidade-coracao-cinza-e-rosa-03-pcs,Kit Bolsas Maternidade Coração Cinza e Rosa 03 Peças,https://dmhxz00kguanp.cloudfront.net/fotos/147076/media_conjunto-de-mala-mochila-e-bolsa-maternidade-coracao-cinza-e-rosa-03-pcs-321632.jpg,Bolsa e Mala Maternidade,520.41,427.99,0.17,12,4393.0
147526,https://www.graodegente.com.br/bolsa-maternidade/conjunto-de-mala-mochila-e-bolsa-maternidade-carrinhos-azul-marinho-03-pcs,Kit Bolsas Maternidade Carrinhos Azul Marinho 03 Peças,https://dmhxz00kguanp.cloudfront.net/fotos/147526/media_conjunto-de-mala-mochila-e-bolsa-maternidade-nuvem-azul-marinho-03-pcs-328203.jpg,Bolsa e Mala Maternidade,520.41,427.99,0.17,12,4393.0
145409,https://www.graodegente.com.br/bolsa-maternidade/mala-maternidade-coracao-cinza-e-rosa-48cm,Mala Maternidade Coração Cinza e Rosa 48cm,https://dmhxz00kguanp.cloudfront.net/fotos/145409/media_mala-maternidade-coracao-cinza-e-rosa-48cm-321596.jpg,Bolsa e Mala Maternidade,520.41,183.99,0.17,12,1888.0
146173,https://www.graodegente.com.br/bolsa-maternidade/mala-maternidade-amiguinho-leao-azul-marinho-48cm,Mala Maternidade Amiguinho Leão Azul Marinho 48cm,https://dmhxz00kguanp.cloudfront.net/fotos/146173/media_mala-maternidade-amiguinho-leao-azul-marinho-312917.jpg,Bolsa e Mala Maternidade,520.41,174.99,0.17,12,1796.0
147067,https://www.graodegente.com.br/bolsa-maternidade/mochila-maternidade-coracao-cinza-e-rosa-36cm,Mochila Maternidade Coração Cinza e Rosa 36cm,https://dmhxz00kguanp.cloudfront.net/fotos/147067/media_mochila-maternidade-coracao-cinza-e-rosa-36cm-321614.jpg,Bolsa e Mala Maternidade,520.41,155.99,0.17,12,1601.0
